x,y
http://www.wikidata.org/entity/Q109105240,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109117195,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109117217,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109117222,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109242878,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109249835,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109249956,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109283181,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109303968,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109632498,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109632568,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109656285,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109662756,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109662824,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109662996,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42171842,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47008817,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47255222,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47439940,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47456563,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51133754,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51473493,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54635774,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54724009,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54906851,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55550628,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57579515,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57648020,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58276698,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59211113,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59603735,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59779251,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60049881,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60694920,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60906511,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61696830,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61740763,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61951951,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q64223693,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178425,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178444,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65553935,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65554727,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q66429477,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q72920113,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q73235533,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q73407920,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q82570721,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287227,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287486,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84498365,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84499075,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84499297,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84499393,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593424,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86739897,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86741199,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742346,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q87648126,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q87668335,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88193429,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88820177,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88845319,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91027382,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91337550,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94992751,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96335330,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96944514,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96944625,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96957561,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96960420,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96975850,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96989446,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97001193,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97396097,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97397931,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98594965,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q99826030,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101455646,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102109565,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102498874,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105076831,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105954024,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106093938,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106314027,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106314204,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106314292,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106314391,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106528497,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106619888,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106620035,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106620037,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107483549,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107483737,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108779819,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108798911,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108799033,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108799077,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108882611,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109104864,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109104882,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109104943,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109105171,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109105189,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109105196,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109105237,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109105241,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109117155,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109117192,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109117211,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109632437,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109632586,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109632794,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109632798,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109633116,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109633692,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109656308,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52473499,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52904967,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54824304,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55235745,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55628033,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58767223,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60026419,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61306694,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61856922,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61947579,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62059110,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62458783,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q63969765,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q64882256,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178526,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q66094411,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q67351877,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83286501,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287305,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287332,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84368574,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84498316,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84499611,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593239,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593499,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593787,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594074,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594391,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594425,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594468,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84847593,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q85999413,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86736355,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86738668,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86741133,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86741915,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742203,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742200,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742382,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742524,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742662,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742727,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86850030,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88026892,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91477945,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q93162697,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q93553013,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94573106,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96000531,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96000743,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96000774,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96000928,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96001001,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96944330,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96945239,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96949282,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97399477,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97399855,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q99586614,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q99972760,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100441289,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104678789,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106314022,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364249,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364271,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364279,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364281,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364399,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364435,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106519483,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106620026,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106644270,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106685768,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106693068,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106693757,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106694352,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106694353,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106694517,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106694759,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106799677,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106799775,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107047949,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107068550,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107068552,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108798608,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108798906,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108799004,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108874807,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36347216,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36517752,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36566727,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36595846,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36670237,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36685676,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37740022,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q38605163,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42429305,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42752116,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42766762,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42768233,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42889138,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43072308,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43471755,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43984180,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44057550,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46058646,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47009359,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47118597,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47122426,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47125026,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47492683,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q50346875,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52064159,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54898564,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55218411,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58640144,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59257707,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59362087,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59605488,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59606034,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60676329,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q63436413,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178422,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178732,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178805,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65178846,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65718634,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q68997095,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q73406074,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q82572678,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q82573517,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q82574706,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287358,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287507,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84498010,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84498590,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84498924,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84499120,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593537,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594080,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86740535,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86742657,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q87648096,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88890915,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109663033,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939604,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109665318,2019-10-01T00:00:00Z
http://www.wikidata.org/entity/Q109675915,2019-10-01T00:00:00Z
http://www.wikidata.org/entity/Q110974151,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111097280,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111530637,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113535831,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114444630,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115512421,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116048010,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116877862,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q76841,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104898,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q133386,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q157054,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q158067,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q228977,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q233584,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q256763,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q276692,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q307769,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q307924,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q324571,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q329066,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q379664,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q380347,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q434374,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q443806,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q473782,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q499982,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q506102,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q613380,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q651763,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q686615,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q698306,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q701592,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q706856,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q708763,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q713647,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q734221,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945793,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q963727,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977546,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1060636,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1185256,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1187562,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1277836,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1361201,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1369237,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1412636,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1682446,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1882308,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1973520,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1994058,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2179075,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2344210,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2355795,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2405815,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2417994,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2465260,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2479336,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2602318,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2637487,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2648686,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2673723,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2954774,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3128163,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3170784,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3285094,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3297781,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3921955,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4115175,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4149662,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4263050,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4700050,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4777833,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4792134,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4910026,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4977994,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5258196,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5571443,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6216946,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6375541,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6437355,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6473894,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6505153,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6552646,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6981022,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7312973,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9155743,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11475064,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11622683,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14307621,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15943905,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16069969,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12978,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25089,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55238,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q73407028,2019-10-17T00:00:00Z
http://www.wikidata.org/entity/Q88840299,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q89359191,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q90185738,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q90530484,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q93138113,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94430907,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94649344,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95263925,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96241400,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96337704,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96943698,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96945374,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96945376,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96949347,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96950004,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96957398,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96996303,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97399392,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97399403,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97399732,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97829750,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98075283,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100433800,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100441289,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101093829,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102205036,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102295641,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102301331,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104042365,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104153191,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104300680,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104301218,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105287642,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105954050,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105964388,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106085233,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364258,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364415,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106364425,2020-01-01T00:00:00Z
